00:00:33,https://mtf-perm.ru/products/blok-can-bus-35w-dlya-naborov-avtomobilnyh-svetodiodnyh-lamp-ptf,Mozilla/8.0 (compatible; MSIE6.00; Windows 2007) (etc),Netscape 8.0,ptr.5x00.com [ 193.124.131.168 ],,Mozilla/8.0 (compatible; MSIE6.00; Windows 2007),,,
00:01:21,http://www.santim.com.ua/clients.html,Mozilla/4.0 (compatible; MSIE7.00; Windows 2008) (etc),Netscape 4.0,ptr.ruvds.com [ 195.133.48.121 ],,Mozilla/4.0 (compatible; MSIE7.00; Windows 2008),,,
00:01:34,,Linux,Netscape 6.0,sp49-98-151-118.msd.spmode.ne.jp [ 49.98.151.118 ],,Mozilla/5.0 (Linux; U; Android 4.4.2; ja-jp; SonySO-02E Build/10.5.1.B.0.68) AppleWebKit/534.30 (KHTML， like Gecko) Version/4.0 Mobile Safari/534.30,,,
00:05:09,http://lojy.ru/,Mozilla/3.0 (compatible; MSIE4.00; Windows 2003) (etc),Netscape 3.0,ptr.ruvds.com [ 195.133.48.150 ],,Mozilla/3.0 (compatible; MSIE4.00; Windows 2003),,,
00:07:30,http://search.yahoo.co.jp/r/FOR=0A_b86pV3iiDZlvgM2oM2e6T6eaPcO0HZbt_t3oF215mM6PThNAQ45R.nx.9tBp3_CRG24pfyvTnc24M5rhb.f9oAfyxeGss9Few6TCPr6IX6Nanz6f_bVinXvObclYBh6U167yQaSqlHjv0i6aM3IjHtNrrN_HpZ.p0zaZh0_wfIbwPZBkd4vYPjYZmSfLjM2aRzK6OwlqlAATz/_ylt=A7dPKSUuqJBY8X4AlCHjm_B7;_ylu=X3oDMTEyZDkzYzFxBHBvcwMxBHNlYwNzcgRzbGsDdGl0bGUEdnRpZANqcDAzNjk-/SIG=1184c9193/EXP=1485976046/**http://www.ozzys.jp/,Linux,Netscape 6.0,sp49-98-147-8.msd.spmode.ne.jp [ 49.98.147.8 ],,Mozilla/5.0 (Linux; U; Android 4.2.2; ja-jp; F-01F Build/V19R43G) AppleWebKit/534.30 (KHTML， like Gecko) Version/4.0 Mobile Safari/534.30 YJApp-ANDROID jp.co.yahoo.android.yjtop/2.2.3,,,
00:12:40,,Windows NT ,MSIE 9.0,ngn4-ppp1692.east.sannet.ne.jp [ 101.102.46.168 ],,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,,
00:14:16,,Linux,Mozilla 5.0,KD182250251001.au-net.ne.jp [ 182.250.251.1 ],,Mozilla/5.0 (Linux; Android 4.2.2; KYY21 Build/209.0.1700) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/53.0.2785.124 Mobile Safari/537.36,,,
00:19:24,http://mytravell.ru/kontakty,Mozilla/8.0 (compatible; MSIE5.00; Windows 2004) (etc),Netscape 8.0,5.200.52.93 [ 5.200.52.93 ],,Mozilla/8.0 (compatible; MSIE5.00; Windows 2004),,,
00:19:25,http://converse-online.ru,Mozilla/8.0 (compatible; MSIE4.00; Windows 2005) (etc),Netscape 8.0,5.200.52.103 [ 5.200.52.103 ],,Mozilla/8.0 (compatible; MSIE4.00; Windows 2005),,,
00:19:25,https://www.google.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML， like Gecko) GSA/22.0.141836113 Mobile/14C92 Safari/600.1.4 (etc),Netscape 6.0,12.68.0.123.cc9.ne.jp [ 123.0.68.12 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML， like Gecko) GSA/22.0.141836113 Mobile/14C92 Safari/600.1.4,,,
00:23:16,,Windows NT ,MSIE 9.0,83.net182021043.t-com.ne.jp [ 182.21.43.83 ],,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,,
00:27:39,,Windows NT ,Netscape 6.0,KD036008157064.ppp-bb.dion.ne.jp [ 36.8.157.64 ],,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAFSJS; rv:11.0) like Gecko,,,
00:30:48,,Linux,Mozilla 5.0,softbank126122214084.bbtec.net [ 126.122.214.84 ],,Mozilla/5.0 (Linux; Android 5.0.2; F-02G Build/V09R24D) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
00:32:31,,Etc (robo),Google (robo),crawl-66-249-79-119.googlebot.com [ 66.249.79.119 ],,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,,
00:33:06,http://vanilla-dream.ru/shop/balnie/wedding-dress-athena/,Mozilla/7.0 (compatible; MSIE6.00; Windows 2008) (etc),Netscape 7.0,unspecified.mtw.ru [ 194.87.238.17 ],,Mozilla/7.0 (compatible; MSIE6.00; Windows 2008),,,
00:34:15,,Windows NT ,Netscape 6.0,202-229-50-207.ap-p27.canvas.ne.jp [ 202.229.50.207 ],,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
00:47:31,,Windows NT ,Netscape 6.0,p83d54cf3.tocgnt01.ap.so-net.ne.jp [ 131.213.76.243 ],,Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/49.0.2623.112 Safari/537.36,,,
00:48:40,,Linux,Mozilla 5.0,dw49-106-192-249.m-zone.jp [ 49.106.192.249 ],,Mozilla/5.0 (Linux; Android 5.0.2; F-02G Build/V10R27A) AppleWebKit/537.36 (KHTML， like Gecko) Version/4.0 Chrome/37.0.0.0 Mobile Safari/537.36,,,
00:53:48,,Linux,Mozilla 5.0,sp49-98-165-150.msd.spmode.ne.jp [ 49.98.165.150 ],,Mozilla/5.0 (Linux; Android 6.0; SO-02H Build/32.1.F.1.75) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/54.0.2840.85 Mobile Safari/537.36,,,
00:54:11,,Hatena Antenna/0.5 (http://a.hatena.ne.jp/help) (etc),Hatena Antenna/0.5 (http://a.hatena.ne.jp/help) (etc),gw08.hatena.ne.jp [ 59.106.108.116 ],,Hatena Antenna/0.5 (http://a.hatena.ne.jp/help),,,
00:55:28,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML， like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,softbank060086204189.bbtec.net [ 60.86.204.189 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML， like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
01:00:58,https://shop.prima59.ru/products/9826539,Mozilla/7.0 (compatible; MSIE7.00; Windows 2003) (etc),Netscape 7.0,unspecified.mtw.ru [ 194.87.234.246 ],,Mozilla/7.0 (compatible; MSIE7.00; Windows 2003),,,
01:09:12,,Windows NT ,Netscape 6.0,ngn6-ppp1121.east.sannet.ne.jp [ 157.192.12.105 ],,Mozilla/5.0 (Windows NT 10.0; Trident/7.0; rv:11.0) like Gecko,,,
01:12:31,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,61-21-28-202.rev.home.ne.jp [ 61.21.28.202 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
01:19:52,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,KD124213172114.ppp-bb.dion.ne.jp [ 124.213.172.114 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
01:21:10,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,KD124213172114.ppp-bb.dion.ne.jp [ 124.213.172.114 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
01:21:13,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,KD124213172114.ppp-bb.dion.ne.jp [ 124.213.172.114 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
01:21:26,http://ugser.ru/,Mozilla/3.0 (compatible; MSIE3.00; Windows 2007) (etc),Netscape 3.0,ptr.ruvds.com [ 195.133.147.6 ],,Mozilla/3.0 (compatible; MSIE3.00; Windows 2007),,,
01:23:52,,Linux,Mozilla 5.0,softbank219058076011.bbtec.net [ 219.58.76.11 ],,Mozilla/5.0 (Linux; Android 6.0.1; SO-04G Build/23.5.B.0.303; wv) AppleWebKit/537.36 (KHTML， like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36,,,
01:23:52,,Linux,Mozilla 5.0,softbank219058076011.bbtec.net [ 219.58.76.11 ],,Mozilla/5.0 (Linux; Android 6.0.1; SO-04G Build/23.5.B.0.303) AppleWebKit/537.36 (KHTML， like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36,,,
01:28:34,,Windows NT ,Netscape 6.0,KD124210017062.ppp-bb.dion.ne.jp [ 124.210.17.62 ],,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/55.0.2883.87 Safari/537.36,,,
01:34:07,http://www.ishodnikru.ru/?cat=7,Mozilla/6.0 (compatible; MSIE6.00; Windows 2003) (etc),Netscape 6.0,ptr.ruvds.com [ 195.133.144.24 ],,Mozilla/6.0 (compatible; MSIE6.00; Windows 2003),,,
01:38:25,,Etc (robo),BaiDu (robo),baiduspider-180-76-15-142.crawl.baidu.com [ 180.76.15.142 ],,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),,,
01:39:57,http://kisaka-direct.com/shoplist/,Linux,Mozilla 5.0,KD106181080120.au-net.ne.jp [ 106.181.80.120 ],,Mozilla/5.0 (Linux; Android 6.0.1; SO-01G Build/23.5.B.0.303) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
01:45:00,http://basstar.gozaru.jp/osp.html,Windows NT ,Netscape 6.0,softbank126025090146.bbtec.net [ 126.25.90.146 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:51.0) Gecko/20100101 Firefox/51.0,,,
01:48:38,,Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML， like Gecko) Version/9.0 Mobile/13C75 Safari/601.1 (etc),Netscape 6.0,sp49-98-148-18.msd.spmode.ne.jp [ 49.98.148.18 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML， like Gecko) Version/9.0 Mobile/13C75 Safari/601.1,,,
