00:00:06,,Linux,Mozilla 5.0,KD106163146135.ppp-bb.dion.ne.jp [ 106.163.146.135 ],,Mozilla/5.0 (Linux; Android 6.0.1; SCV33 Build/MMB29M) AppleWebKit/537.36 (KHTMLÅC like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36,,,
00:03:10,,Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,KD036008113184.ppp-bb.dion.ne.jp [ 36.8.113.184 ],,Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
00:07:15,,Macintosh,Netscape 6.0,h175-177-037-055.catv02.itscom.jp [ 175.177.37.55 ],,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTMLÅC like Gecko) Version/5.0.6 Safari/533.22.3,,,
00:07:37,,Linux,Netscape 6.0,sp49-98-154-130.msd.spmode.ne.jp [ 49.98.154.130 ],,Mozilla/5.0 (Linux; U; Android 4.4.2; ja-jp; SonySO-02F Build/14.3.B.0.362) AppleWebKit/534.30 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/534.30,,,
00:09:13,https://www.google.co.jp/,Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,softbank126094231213.bbtec.net [ 126.94.231.213 ],,Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
00:13:12,,Linux,Mozilla 5.0,104-6-43-86.lightspeed.iplsin.sbcglobal.net [ 104.6.43.86 ],,Mozilla/5.0 (Linux; Android 6.0; SO-01H Build/32.1.F.1.67) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
00:13:26,http://ukrsmeta.ua/,Mozilla/7.0 (compatible; MSIE2.00; Windows 2005) (etc),Netscape 7.0,ptr.ruvds.com [ 195.133.48.121 ],,Mozilla/7.0 (compatible; MSIE2.00; Windows 2005),,,
00:16:05,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,124-140-241-14.rev.home.ne.jp [ 124.140.241.14 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
00:17:56,,Linux,Netscape 6.0,sp49-98-154-246.msd.spmode.ne.jp [ 49.98.154.246 ],,Mozilla/5.0 (Linux; U; Android 5.0.2; ja-jp; SH-01G Build/S8080) AppleWebKit/537.16 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/537.16 Chrome/33.0.0.0,,,
00:20:51,,Windows NT ,Netscape 6.0,softbank060068253034.bbtec.net [ 60.68.253.34 ],,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,,,
00:23:21,android-app://com.google.android.googlequicksearchbox,Linux,Netscape 6.0,sp49-98-169-25.msd.spmode.ne.jp [ 49.98.169.25 ],,Mozilla/5.0 (Linux; Android 5.1.1; d-02H Build/HUAWEIM2-802LD) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Safari/537.36,,,
00:23:23,https://www.google.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTMLÅC like Gecko) Version/9.0 Mobile/13D15 Safari/601.1 (etc),Netscape 6.0,pw126247213165.14.panda-world.ne.jp [ 126.247.213.165 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTMLÅC like Gecko) Version/9.0 Mobile/13D15 Safari/601.1,,,
00:24:46,,Windows NT ,Netscape 6.0,softbank220009018045.bbtec.net [ 220.9.18.45 ],,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; EIE10;ENUSWOL; rv:11.0) like Gecko,,,
00:26:15,http://www.google.co.jp/,Linux,Mozilla 5.0,sp49-98-145-10.msd.spmode.ne.jp [ 49.98.145.10 ],,Mozilla/5.0 (Linux; Android 5.0.2; F-02G Build/V10R27A) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/37.0.0.0 Mobile Safari/537.36,,,
00:29:21,android-app://com.google.android.googlequicksearchbox,Linux,Netscape 6.0,sp49-98-169-25.msd.spmode.ne.jp [ 49.98.169.25 ],,Mozilla/5.0 (Linux; Android 5.1.1; d-02H Build/HUAWEIM2-802LD) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Safari/537.36,,,
00:29:43,http://www.ozzys.jp/,Linux,Netscape 6.0,sp49-98-169-25.msd.spmode.ne.jp [ 49.98.169.25 ],,Mozilla/5.0 (Linux; Android 5.1.1; d-02H Build/HUAWEIM2-802LD) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Safari/537.36,,,
00:30:37,http://xn--j1at1a.xn--p1ai/speczialnosti.html,Mozilla/2.0 (compatible; MSIE7.00; Windows 2004) (etc),Netscape 2.0,ptr.ruvds.com [ 195.133.48.150 ],,Mozilla/2.0 (compatible; MSIE7.00; Windows 2004),,,
00:32:03,,Windows NT ,Netscape 6.0,214.227.156.59.ap.yournet.ne.jp [ 59.156.227.214 ],,Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.87 Safari/537.36,,,
00:35:46,,Linux,Mozilla 5.0,softbank126067178094.bbtec.net [ 126.67.178.94 ],,Mozilla/5.0 (Linux; Android 4.4.2; SH-01F Build/SA130) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36,,,
