00:00:20,http://www.google.co.jp/,Linux,Mozilla 5.0,42-151-64-36.rev.home.ne.jp [ 42.151.64.36 ],,Mozilla/5.0 (Linux; Android 6.0.1; SO-04H Build/35.0.B.2.360) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
00:03:23,,Windows NT ,Netscape 6.0,202-229-50-207.ap-p27.canvas.ne.jp [ 202.229.50.207 ],,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
00:04:30,,Windows NT ,Netscape 6.0,i114-181-100-36.s04.a012.ap.plala.or.jp [ 114.181.100.36 ],,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393,,,
00:04:58,,Linux,Mozilla 5.0,sp1-72-2-142.msc.spmode.ne.jp [ 1.72.2.142 ],,Mozilla/5.0 (Linux; Android 6.0.1; SH-04H Build/SA060) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36,,,
00:06:33,,Linux,Mozilla 5.0,sp1-72-2-142.msc.spmode.ne.jp [ 1.72.2.142 ],,Mozilla/5.0 (Linux; Android 6.0.1; SH-04H Build/SA060) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36,,,
00:10:32,http://search.yahoo.co.jp/,Windows NT ,Netscape 6.0,softbank126115238066.bbtec.net [ 126.115.238.66 ],,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393,,,
00:21:08,,Windows NT ,Netscape 6.0,KD036008157064.ppp-bb.dion.ne.jp [ 36.8.157.64 ],,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAFSJS; rv:11.0) like Gecko,,,
00:22:06,http://www.google.co.jp/,Linux,Netscape 6.0,pda2960c2.ibrknt01.ap.so-net.ne.jp [ 218.41.96.194 ],,Mozilla/5.0 (Linux; Android 5.1.1; d-01H Build/HUAWEIM2-A04L) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/55.0.2883.91 Safari/537.36,,,
00:23:06,http://www.santim.com.ua/news.html,Mozilla/5.0 (compatible; MSIE3.00; Windows 2009) (etc),Netscape 6.0,ptr.5x00.com [ 193.124.131.168 ],,Mozilla/5.0 (compatible; MSIE3.00; Windows 2009),,,
00:24:17,,Linux,Mozilla 5.0,ngn3-ppp780.gunma.sannet.ne.jp [ 101.102.3.18 ],,Mozilla/5.0 (Linux; Android 6.0; SOV31 Build/32.1.C.0.333) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
00:32:17,http://agent-05.su/products/vodka/beloe-zoloto,Mozilla/6.0 (compatible; MSIE6.00; Windows 2008) (etc),Netscape 6.0,ptr.ruvds.com [ 195.133.48.150 ],,Mozilla/6.0 (compatible; MSIE6.00; Windows 2008),,,
00:34:42,,Windows NT ,Netscape 6.0,softbank126116111253.bbtec.net [ 126.116.111.253 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
00:45:29,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,KD124213172114.ppp-bb.dion.ne.jp [ 124.213.172.114 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
00:45:44,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,KD124213172114.ppp-bb.dion.ne.jp [ 124.213.172.114 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
00:45:49,,Windows NT ,Netscape 6.0,14-132-188-63.dz.commufa.jp [ 14.132.188.63 ],,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
00:46:45,,Windows NT ,Netscape 6.0,catv91078.tac-net.ne.jp [ 202.216.191.78 ],,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,,
00:48:27,http://medickomissia.ru/spravka-v-dom-otdyha,Mozilla/2.0 (compatible; MSIE6.00; Windows 2006) (etc),Netscape 2.0,ptr.ruvds.com [ 195.133.147.6 ],,Mozilla/2.0 (compatible; MSIE6.00; Windows 2006),,,
00:51:32,,Windows NT ,Netscape 6.0,FL1-125-193-79-27.szo.mesh.ad.jp [ 125.193.79.27 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
00:58:44,http://www.zeushydro.ru/blog/5-errors-maslostantsiya.html,Mozilla/8.0 (compatible; MSIE2.00; Windows 2003) (etc),Netscape 8.0,ptr.ruvds.com [ 195.133.147.89 ],,Mozilla/8.0 (compatible; MSIE2.00; Windows 2003),,,
01:01:34,http://sp-web.search.auone.jp/search?client=mobile-kddi&channel=android&sr=0000&q=繧ｪ繧ｸ繝ｼ繧ｺ&tr=25cf695250943f7f,Linux,Mozilla 5.0,KD182251246015.au-net.ne.jp [ 182.251.246.15 ],,Mozilla/5.0 (Linux; Android 4.4.4; SHV31 Build/SA301) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36,,,
01:13:35,https://shop.prima59.ru/products/10322043,Mozilla/2.0 (compatible; MSIE3.00; Windows 2008) (etc),Netscape 2.0,ptr.ruvds.com [ 195.133.48.121 ],,Mozilla/2.0 (compatible; MSIE3.00; Windows 2008),,,
01:29:37,,Linux,Mozilla 5.0,google-proxy-66-249-82-156.google.com [ 66.249.82.156 ],1.1 Chrome-Compression-Proxy,Mozilla/5.0 (Linux; Android 4.2.2; 301F Build/V21R49A) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
01:30:22,http://agentalco1.su/,Mozilla/8.0 (compatible; MSIE6.00; Windows 2008) (etc),Netscape 8.0,ptr.ruvds.com [ 195.133.144.24 ],,Mozilla/8.0 (compatible; MSIE6.00; Windows 2008),,,
01:31:54,http://www.domain2008.com/domains/www.ozzys.jp,Windows NT ,MSIE 9.0,ityreconcile.com [ 23.244.19.143 ],,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),,,
01:33:41,http://ugser.ru/,Mozilla/2.0 (compatible; MSIE6.00; Windows 2003) (etc),Netscape 2.0,unspecified.mtw.ru [ 194.87.238.17 ],,Mozilla/2.0 (compatible; MSIE6.00; Windows 2003),,,
01:35:58,http://aviav.ru.com,Mozilla/4.0 (compatible; MSIE6.00; Windows 2007) (etc),Netscape 4.0,piterskiyua.example.com [ 178.159.43.212 ],,Mozilla/4.0 (compatible; MSIE6.00; Windows 2007),,,
01:35:58,http://aviav.org,Mozilla/5.0 (compatible; MSIE7.00; Windows 2006) (etc),Netscape 6.0,irobert.ballard.example.com [ 185.154.13.6 ],,Mozilla/5.0 (compatible; MSIE7.00; Windows 2006),,,
01:36:18,,Mozilla/4.0 (jig browser web; 1.0.4; SH03D) (etc),Mozilla 4.0,202.217.73.144 [ 202.217.73.144 ],,Mozilla/4.0 (jig browser web; 1.0.4; SH03D),,,
01:39:18,,Windows NT ,Netscape 6.0,pd9e222.gifunt01.ap.so-net.ne.jp [ 111.217.226.34 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
01:45:03,,Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML， like Gecko) Version/9.0 Mobile/13F69 Safari/601.1 (etc),Netscape 6.0,sp49-98-142-206.msd.spmode.ne.jp [ 49.98.142.206 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML， like Gecko) Version/9.0 Mobile/13F69 Safari/601.1,,,
02:07:08,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML， like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,HRDfx-01p4-125.ppp11.odn.ad.jp [ 220.212.191.125 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML， like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
02:11:45,http://profeservice.ru/index.php?cat=40,Mozilla/3.0 (compatible; MSIE7.00; Windows 2003) (etc),Netscape 3.0,unspecified.mtw.ru [ 194.87.234.246 ],,Mozilla/3.0 (compatible; MSIE7.00; Windows 2003),,,
02:12:25,,Windows NT ,Netscape 6.0,175-41-70-215.fnnr.j-cnet.jp [ 175.41.70.215 ],,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,,,
02:22:36,,Windows NT ,Netscape 6.0,KD106158071124.ppp-bb.dion.ne.jp [ 106.158.71.124 ],,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; MASPJS; rv:11.0) like Gecko,,,
02:27:32,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,i121-114-14-8.s05.a010.ap.plala.or.jp [ 121.114.14.8 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML， like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
02:33:43,,Linux,Mozilla 5.0,softbank126127132130.bbtec.net [ 126.127.132.130 ],,Mozilla/5.0 (Linux; Android 6.0.1; SO-04H Build/35.0.B.2.355) AppleWebKit/537.36 (KHTML， like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
02:34:24,,Etc (robo),BaiDu (robo),baiduspider-123-125-71-39.crawl.baidu.com [ 123.125.71.39 ],,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),,,
02:34:33,,Windows XP,MSIE 6.0,pc1117.win-rd.jp [ 61.119.116.13 ],,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322),,,
02:42:26,http://www.gary-yamamoto.com/shoplist/kantou/,Windows NT ,Netscape 6.0,p3056-ipbf301kokuryo.gunma.ocn.ne.jp [ 123.222.110.56 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
02:52:47,http://www.ozzys.jp/goods/100/,Linux,Netscape 6.0,KD182249240016.au-net.ne.jp [ 182.249.240.16 ],,Mozilla/5.0 (Linux; U; Android 2.3.6; ja-jp; ISW11SC Build/GINGERBREAD) AppleWebKit/533.1 (KHTML， like Gecko) Version/4.0 Mobile Safari/533.1,,,
